air_temp,albedo,azimuth,dhi,dni,ghi,snow_depth,wind_speed_10m,zenith,period_end,period
21,0.17,-37,0,0,0,0,3.3,104,2020-07-12T08:00:00Z,PT60M
21,0.17,-49,0,0,0,0,3,96,2020-07-12T09:00:00Z,PT60M
22,0.17,-60,10,0,10,0,2.4,88,2020-07-12T10:00:00Z,PT60M
22,0.17,-70,41,0,41,0,2.2,78,2020-07-12T11:00:00Z,PT60M
22,0.17,-80,174,0,174,0,2.1,68,2020-07-12T12:00:00Z,PT60M
22,0.17,-91,172,196,270,0,2.3,58,2020-07-12T13:00:00Z,PT60M
22,0.17,-102,308,167,417,0,3.2,47,2020-07-12T14:00:00Z,PT60M
24,0.17,-117,367,58,414,0,4,37,2020-07-12T15:00:00Z,PT60M
24,0.17,-138,394,107,489,0,4.1,29,2020-07-12T16:00:00Z,PT60M
25,0.17,-167,363,283,623,0,3.9,24,2020-07-12T17:00:00Z,PT60M
26,0.17,159,401,244,624,0,4,25,2020-07-12T18:00:00Z,PT60M
25,0.17,132,438,29,463,0,4.3,31,2020-07-12T19:00:00Z,PT60M
24,0.17,113,271,145,378,0,4.5,40,2020-07-12T20:00:00Z,PT60M
24,0.17,99,251,42,277,0,4.2,50,2020-07-12T21:00:00Z,PT60M
24,0.17,88,178,345,350,0,4,60,2020-07-12T22:00:00Z,PT60M
22,0.17,78,87,330,208,0,3.9,71,2020-07-12T23:00:00Z,PT60M
22,0.17,68,44,3,45,0,3.5,81,2020-07-13T00:00:00Z,PT60M
23,0.17,58,6,0,6,0,3.2,90,2020-07-13T01:00:00Z,PT60M
21,0.17,47,0,0,0,0,2.8,98,2020-07-13T02:00:00Z,PT60M
20,0.17,34,0,0,0,0,2.6,105,2020-07-13T03:00:00Z,PT60M
20,0.17,20,0,0,0,0,2.5,110,2020-07-13T04:00:00Z,PT60M
19,0.17,6,0,0,0,0,2.3,112,2020-07-13T05:00:00Z,PT60M
18,0.17,-9,0,0,0,0,2.3,112,2020-07-13T06:00:00Z,PT60M
18,0.17,-24,0,0,0,0,2.2,109,2020-07-13T07:00:00Z,PT60M
17,0.17,-37,0,0,0,0,2,104,2020-07-13T08:00:00Z,PT60M
17,0.17,-49,0,0,0,0,1.7,97,2020-07-13T09:00:00Z,PT60M
18,0.17,-60,14,0,14,0,1.7,88,2020-07-13T10:00:00Z,PT60M
19,0.17,-70,60,0,60,0,1.7,78,2020-07-13T11:00:00Z,PT60M
19,0.17,-80,108,0,108,0,1.8,68,2020-07-13T12:00:00Z,PT60M
20,0.17,-91,228,137,303,0,2.3,58,2020-07-13T13:00:00Z,PT60M
21,0.17,-102,281,78,338,0,2.5,47,2020-07-13T14:00:00Z,PT60M
23,0.17,-117,393,172,528,0,2.6,38,2020-07-13T15:00:00Z,PT60M
23,0.17,-138,368,100,457,0,2.7,29,2020-07-13T16:00:00Z,PT60M
24,0.17,-167,391,327,689,0,2.9,24,2020-07-13T17:00:00Z,PT60M
25,0.17,160,434,164,582,0,2.9,25,2020-07-13T18:00:00Z,PT60M
25,0.17,132,382,279,620,0,2.6,31,2020-07-13T19:00:00Z,PT60M
24,0.17,113,244,523,641,0,2.3,40,2020-07-13T20:00:00Z,PT60M
24,0.17,100,132,694,577,0,2.1,50,2020-07-13T21:00:00Z,PT60M
23,0.17,88,83,719,441,0,1.7,60,2020-07-13T22:00:00Z,PT60M
22,0.17,78,71,578,265,0,0.8,71,2020-07-13T23:00:00Z,PT60M
22,0.17,68,54,187,93,0,0.2,81,2020-07-14T00:00:00Z,PT60M
22,0.17,58,5,0,5,0,0.3,90,2020-07-14T01:00:00Z,PT60M
20,0.17,47,0,0,0,0,0.6,98,2020-07-14T02:00:00Z,PT60M
19,0.17,34,0,0,0,0,0.8,105,2020-07-14T03:00:00Z,PT60M
19,0.17,21,0,0,0,0,0.7,110,2020-07-14T04:00:00Z,PT60M
18,0.17,6,0,0,0,0,0.5,112,2020-07-14T05:00:00Z,PT60M
17,0.17,-9,0,0,0,0,0.4,112,2020-07-14T06:00:00Z,PT60M
17,0.17,-24,0,0,0,0,0.2,109,2020-07-14T07:00:00Z,PT60M
17,0.17,-37,0,0,0,0,0.5,104,2020-07-14T08:00:00Z,PT60M
17,0.17,-49,0,0,0,0,0.8,97,2020-07-14T09:00:00Z,PT60M
17,0.17,-60,9,0,9,0,1,88,2020-07-14T10:00:00Z,PT60M
18,0.17,-70,82,17,86,0,1.2,79,2020-07-14T11:00:00Z,PT60M
18,0.17,-80,149,0,149,0,1.3,68,2020-07-14T12:00:00Z,PT60M
19,0.17,-91,177,0,177,0,1.2,58,2020-07-14T13:00:00Z,PT60M
20,0.17,-102,367,12,375,0,1.3,48,2020-07-14T14:00:00Z,PT60M
20,0.17,-117,427,50,467,0,1.5,38,2020-07-14T15:00:00Z,PT60M
20,0.17,-138,387,39,422,0,1.9,29,2020-07-14T16:00:00Z,PT60M
20,0.17,-167,423,236,638,0,2.5,24,2020-07-14T17:00:00Z,PT60M
21,0.17,160,392,192,566,0,3.1,25,2020-07-14T18:00:00Z,PT60M
22,0.17,132,295,48,335,0,3.2,31,2020-07-14T19:00:00Z,PT60M
21,0.17,114,407,78,465,0,3.4,40,2020-07-14T20:00:00Z,PT60M
21,0.17,100,263,15,271,0,3.6,50,2020-07-14T21:00:00Z,PT60M
21,0.17,88,88,701,433,0,3.3,60,2020-07-14T22:00:00Z,PT60M
20,0.17,78,60,639,271,0,3,71,2020-07-14T23:00:00Z,PT60M
20,0.17,68,44,333,105,0,3,81,2020-07-15T00:00:00Z,PT60M
20,0.17,58,7,2,7,0,2.9,90,2020-07-15T01:00:00Z,PT60M
18,0.17,47,0,0,0,0,2.6,99,2020-07-15T02:00:00Z,PT60M
17,0.17,34,0,0,0,0,2.5,105,2020-07-15T03:00:00Z,PT60M
17,0.17,21,0,0,0,0,2.6,110,2020-07-15T04:00:00Z,PT60M
17,0.17,6,0,0,0,0,2.4,113,2020-07-15T05:00:00Z,PT60M
16,0.17,-9,0,0,0,0,2.2,112,2020-07-15T06:00:00Z,PT60M
16,0.17,-24,0,0,0,0,2.2,109,2020-07-15T07:00:00Z,PT60M
15,0.17,-37,0,0,0,0,2.2,104,2020-07-15T08:00:00Z,PT60M
15,0.17,-49,0,0,0,0,2.3,97,2020-07-15T09:00:00Z,PT60M
16,0.17,-60,9,0,9,0,2.3,88,2020-07-15T10:00:00Z,PT60M
17,0.17,-71,73,2,73,0,2.1,79,2020-07-15T11:00:00Z,PT60M
17,0.17,-81,173,1,174,0,2.2,69,2020-07-15T12:00:00Z,PT60M
18,0.17,-91,250,1,250,0,2.4,58,2020-07-15T13:00:00Z,PT60M
19,0.17,-103,329,0,329,0,2.5,48,2020-07-15T14:00:00Z,PT60M
21,0.17,-117,427,19,443,0,2.5,38,2020-07-15T15:00:00Z,PT60M
20,0.17,-138,454,7,460,0,2.6,29,2020-07-15T16:00:00Z,PT60M
21,0.17,-167,510,37,544,0,2.6,25,2020-07-15T17:00:00Z,PT60M
22,0.17,160,513,9,522,0,2.1,25,2020-07-15T18:00:00Z,PT60M
22,0.17,133,471,72,531,0,1.7,31,2020-07-15T19:00:00Z,PT60M
23,0.17,114,247,532,649,0,1.7,40,2020-07-15T20:00:00Z,PT60M
23,0.17,100,136,686,582,0,1.6,50,2020-07-15T21:00:00Z,PT60M
23,0.17,89,112,644,425,0,1.1,60,2020-07-15T22:00:00Z,PT60M
21,0.17,78,61,653,276,0,0.9,71,2020-07-15T23:00:00Z,PT60M
21,0.17,68,64,115,88,0,1.5,81,2020-07-16T00:00:00Z,PT60M
21,0.17,58,6,0,6,0,2.1,90,2020-07-16T01:00:00Z,PT60M
19,0.17,47,0,0,0,0,2.7,99,2020-07-16T02:00:00Z,PT60M
17,0.17,34,0,0,0,0,3.1,105,2020-07-16T03:00:00Z,PT60M
17,0.17,21,0,0,0,0,3.3,110,2020-07-16T04:00:00Z,PT60M
16,0.17,6,0,0,0,0,3.3,113,2020-07-16T05:00:00Z,PT60M
15,0.17,-9,0,0,0,0,3.3,112,2020-07-16T06:00:00Z,PT60M
15,0.17,-24,0,0,0,0,3.5,110,2020-07-16T07:00:00Z,PT60M
15,0.17,-37,0,0,0,0,3.5,104,2020-07-16T08:00:00Z,PT60M
15,0.17,-49,0,0,0,0,3.6,97,2020-07-16T09:00:00Z,PT60M
16,0.17,-60,12,0,12,0,3.7,88,2020-07-16T10:00:00Z,PT60M
18,0.17,-71,59,295,127,0,3.7,79,2020-07-16T11:00:00Z,PT60M
19,0.17,-81,90,548,293,0,3.8,69,2020-07-16T12:00:00Z,PT60M
19,0.17,-91,99,707,472,0,4.1,58,2020-07-16T13:00:00Z,PT60M
21,0.17,-103,133,725,619,0,4.3,48,2020-07-16T14:00:00Z,PT60M
23,0.17,-117,262,516,668,0,4.2,38,2020-07-16T15:00:00Z,PT60M
24,0.17,-138,198,702,807,0,4.1,30,2020-07-16T16:00:00Z,PT60M
24,0.17,-167,371,393,727,0,4.3,25,2020-07-16T17:00:00Z,PT60M
24,0.17,160,410,311,690,0,4.5,25,2020-07-16T18:00:00Z,PT60M
24,0.17,133,452,70,513,0,4.5,31,2020-07-16T19:00:00Z,PT60M
24,0.17,114,409,84,471,0,4.4,40,2020-07-16T20:00:00Z,PT60M
24,0.17,100,335,52,367,0,4.3,50,2020-07-16T21:00:00Z,PT60M
23,0.17,89,212,0,212,0,3.9,61,2020-07-16T22:00:00Z,PT60M
21,0.17,79,95,0,95,0,3.6,71,2020-07-16T23:00:00Z,PT60M
21,0.17,69,19,0,19,0,3.8,81,2020-07-17T00:00:00Z,PT60M
21,0.17,58,2,0,2,0,4,90,2020-07-17T01:00:00Z,PT60M
20,0.17,47,0,0,0,0,4.3,99,2020-07-17T02:00:00Z,PT60M
20,0.17,35,0,0,0,0,4.5,106,2020-07-17T03:00:00Z,PT60M
20,0.17,21,0,0,0,0,4.5,111,2020-07-17T04:00:00Z,PT60M
19,0.17,6,0,0,0,0,4.5,113,2020-07-17T05:00:00Z,PT60M
19,0.17,-9,0,0,0,0,4.6,113,2020-07-17T06:00:00Z,PT60M
19,0.17,-24,0,0,0,0,4.6,110,2020-07-17T07:00:00Z,PT60M
18,0.17,-37,0,0,0,0,4.6,104,2020-07-17T08:00:00Z,PT60M
18,0.17,-49,0,0,0,0,4.7,97,2020-07-17T09:00:00Z,PT60M
17,0.17,-61,4,0,4,0,4.8,89,2020-07-17T10:00:00Z,PT60M
16,0.17,-71,15,0,15,0,4.9,79,2020-07-17T11:00:00Z,PT60M
16,0.17,-81,53,0,53,0,5,69,2020-07-17T12:00:00Z,PT60M
15,0.17,-91,48,0,48,0,5,58,2020-07-17T13:00:00Z,PT60M
15,0.17,-103,94,0,94,0,5.1,48,2020-07-17T14:00:00Z,PT60M
16,0.17,-118,166,0,166,0,5.1,38,2020-07-17T15:00:00Z,PT60M
16,0.17,-138,284,0,284,0,4.8,30,2020-07-17T16:00:00Z,PT60M
16,0.17,-167,215,0,215,0,4.4,25,2020-07-17T17:00:00Z,PT60M
17,0.17,160,181,0,181,0,4,26,2020-07-17T18:00:00Z,PT60M
17,0.17,133,174,0,174,0,3.6,31,2020-07-17T19:00:00Z,PT60M
18,0.17,114,189,0,189,0,3.2,40,2020-07-17T20:00:00Z,PT60M
20,0.17,100,276,2,277,0,2.9,50,2020-07-17T21:00:00Z,PT60M
20,0.17,89,210,109,260,0,2.5,61,2020-07-17T22:00:00Z,PT60M
21,0.17,79,112,353,215,0,2,71,2020-07-17T23:00:00Z,PT60M
21,0.17,69,46,283,98,0,1,81,2020-07-18T00:00:00Z,PT60M
21,0.17,58,6,6,6,0,1.2,91,2020-07-18T01:00:00Z,PT60M
20,0.17,47,0,0,0,0,2.1,99,2020-07-18T02:00:00Z,PT60M
19,0.17,35,0,0,0,0,2.7,106,2020-07-18T03:00:00Z,PT60M
19,0.17,21,0,0,0,0,2.9,111,2020-07-18T04:00:00Z,PT60M
19,0.17,6,0,0,0,0,3.2,113,2020-07-18T05:00:00Z,PT60M
18,0.17,-9,0,0,0,0,3.5,113,2020-07-18T06:00:00Z,PT60M
18,0.17,-24,0,0,0,0,3.5,110,2020-07-18T07:00:00Z,PT60M
